trial,target_cv,spatial_mode,coverage_target,target_importance,cover_importance,cover_rows,cover_chunks,cover_aff_ms,cover_runtime_ms,cover_build_ms,cover_lookup_ms,cover_runs
1,1.07,local,0.7,0.7,0.7000614560919818,2229,9,0.6443824701803005,8.303075,14046.948788,0.7609603335536116,0:30;509:650;1240:120;1750:380;2464:249;2943:137;3375:58;3575:51;4186:554
1,1.07,local,0.9,0.9,0.9000016799394012,3705,7,0.9835169743844786,6.198348,14046.948788,1.2312388071895426,0:212;509:651;1234:274;1617:639;2450:355;2942:829;4000:745
1,1.07,local,0.95,0.95,0.9501173503083784,4208,5,1.0845853563765693,5.789545,14046.948788,1.3983948449807273,0:1160;1234:274;1617:1188;2942:841;4000:745
1,1.07,local,0.99,0.99,0.9900808119314637,4742,1,1.1712368072218966,15.270431,14046.948788,1.5758527459359815,0:4742
1,1.07,hot-cold,0.1,0.1,0.10020030865476472,173,1,0.05332918914684364,12.38176,13891.006747,0.057491042818836935,0:173
1,1.07,hot-cold,0.3,0.3,0.30027050337898364,640,1,0.16759114091770155,13.773262,13891.006747,0.21268362661303838,0:640
1,1.07,hot-cold,0.5,0.5,0.5001915372793728,1251,1,0.31708590008685394,8.178271,13891.006747,0.4157300263951735,0:1251
1,1.07,hot-cold,0.7,0.7,0.7000762695445563,2088,1,0.5218765930894408,7.537061,13891.006747,0.6938803318250377,0:2088
1,1.07,hot-cold,0.9,0.9,0.900032730608808,3516,1,0.8712685997891948,11.640634,13891.006747,1.1684306737053796,0:3516
1,1.07,hot-cold,0.95,0.95,0.9501151802041666,4087,1,1.0109764680143765,13.035051,13891.006747,1.3581843468241996,0:4087
1,1.07,hot-cold,0.99,0.99,0.9900132656079558,4675,1,1.1548437648907457,14.102547,13891.006747,1.553587428774929,0:4675
1,1.25,random,0.1,0.1,0.10012033257472236,425,1,0.11498660209385904,10.578649,14194.667534,0.1412352207977208,4026:425
